letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,notes,days_alone,animal_or_slicing_problems
LS4,22623005,-9.57,-43.75,10.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-6.94,-27.1,10.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-19.83,-12.51,10.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-31.17,-20.78,10.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-29.2,-13.33,10.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-41.34,-34.58,10.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-18.91,-28.05,10.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-22.22,-17.33,10.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-21.44,-20.21,10.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-21.47,-24.52,10.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-3.46,-22.97,10.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-10.56,-19.76,11,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-13.47,-19.58,11.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-4.14,-32.21,11.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-24.1,-27.17,11.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-9.47,-25.93,11.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-23.12,-35.93,11.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-5.56,-28.14,11.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-16,-34.32,11.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-12.08,-23.09,11.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-15.12,-19.41,11.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-17.85,-19.68,11.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-20.27,-20.88,11.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-20.9,-35.57,12,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-25.84,-36.24,12.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-29.2,-24.93,12.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-4.97,-23.27,12.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-3.22,-14.21,12.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-16.49,-11,12.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-19.75,-44.75,12.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-24.05,-8.82,12.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-17.24,-21.51,12.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-15.86,-21.96,12.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-21.07,-18.01,12.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-19.06,-16.03,12.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-25.07,-26.31,13,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-30.89,-30.3,13.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-19.84,-36.93,13.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-19.13,-40.51,13.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-30.73,-17.92,13.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-40.67,-30.33,13.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-32.92,-20.72,13.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-31.02,-4.22,13.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-37.76,-30.44,13.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-19.79,-16.73,13.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-33.1,-33.08,13.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-16.13,-7.61,13.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-20.86,-5.6,14,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-25.11,-20.21,14.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-14.14,-15.98,14.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-31.78,-14.66,14.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-20.22,-14.7,14.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-30.47,-23.75,14.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-16.42,-28.64,14.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-24.04,-21.6,14.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-10.46,-33.06,14.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-15.13,-26.72,14.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-6.79,-28.78,14.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623005,-24.98,-31.71,14.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-25.27,-46.02,15,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-30.35,-21.19,15.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-20.96,-27.07,15.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-17.23,-23.34,15.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-21.57,-17.93,15.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-27.8,-32.7,15.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-22.43,-45.64,15.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-27.31,-20.59,15.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-32.86,-28.55,15.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-21.6,-39.27,15.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-29.64,-21.72,15.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-28.69,-22.59,15.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-1.36,-19.06,16,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-23.45,-6.98,16.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-54.97,-34.83,16.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-33.53,-6.07,16.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-25.33,-14.33,16.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-37.72,-47.51,16.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-18.06,-30.28,16.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-17.95,-24.66,16.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-12.64,-24.28,16.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-39.63,-20.11,16.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-39.44,-11.39,16.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-22.98,-23.57,16.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-13.37,-17,17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-45.77,-26.24,17.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-19.39,-22.47,17.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-47.11,-34.92,17.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-16.47,-20.73,17.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-26.88,-14.05,17.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-29.66,-24.19,17.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-25.13,-31.85,17.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-39.07,-22.05,17.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-35.7,-24.13,17.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-23.25,-48.87,17.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-47.55,-23.74,17.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-31.45,-32.05,18,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-6.55,-10.2,18.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-19.01,-26.95,18.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-51.76,-21.86,18.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-43.57,-17.94,18.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-53.3,-33.78,18.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-20.55,-23.6,18.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-24.89,-15.72,18.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-41.92,-23.61,18.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-9.62,-4.13,18.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-18.85,-48.77,18.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-25.82,-20.34,18.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-9.14,-28.68,19,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-34.93,-11.15,19.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-21.02,-22.84,19.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-3.71,-46.43,19.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-28.7,-7.39,19.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-27.28,-32.16,19.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-22.49,-16.99,19.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-27.47,-22.58,19.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-32.48,-13.53,19.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-34.52,-28.4,19.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-21.98,-18.3,19.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623006,-28.33,-24.67,19.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-4.14,-54.79,20,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-30.48,-6.68,20.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-35.16,-25.4,20.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-32.39,-33.61,20.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-35.46,-14.7,20.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-29.11,-22.4,20.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-22.84,-5.75,20.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-25.19,-19.08,20.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-20.87,-30.64,20.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-20.94,-9.35,20.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-13.94,-26.14,20.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-35.19,-13.83,20.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-14.42,-9.54,21,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-24.81,-24.2,21.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-39.08,-20.77,21.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-19.27,-21.71,21.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-50.59,-12.74,21.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-5.44,-25.58,21.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-20.15,-19.54,21.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-27.37,-34.09,21.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-22.66,-12.89,21.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-23.51,-17.41,21.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-23.16,-7.9,21.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-46.09,-18.01,21.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-21.17,-14.46,22,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-32.32,-3.63,22.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-9.59,-9.59,22.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-6.76,-31.17,22.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-8.78,-16.11,22.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-10.92,-6.04,22.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-10.24,-32.21,22.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-34.09,-9.06,22.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-12.31,-14.14,22.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-17.87,-22.15,22.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-18.11,-13.23,22.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-6.91,-21.55,22.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-21.13,-12.58,23,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-43.18,-7.17,23.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-22.83,-23.44,23.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-35.4,-22.58,23.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-19.31,-18.7,23.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-30.57,-20.2,23.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-29.52,-5.1,23.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-30.12,-26.45,23.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-4.22,-29.24,23.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-28.03,-17.04,23.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-30.58,-13.49,23.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-27.44,-17.06,23.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-24.8,-11.37,24,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-36.66,-19.57,24.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-11.8,-8.13,24.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-4.48,-27.06,24.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-32.1,-10.74,24.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-7.22,-9.67,24.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-19.06,-18.45,24.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-20.53,-29.08,24.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-14.34,-24.1,24.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-11.48,-32.84,24.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-24.15,0.87,24.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623007,-17.16,-12.89,24.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-26.6,-5.24,25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-15.48,-6.94,25.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-22.97,-14.42,25.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-3.14,2.35,25.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-12.76,-9.1,25.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-14.24,-8.75,25.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-9.91,-20.29,25.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-24.49,-3.73,25.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-42.24,-5.62,25.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-15.36,-31.84,25.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-16.72,-18.55,25.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-32.36,-6.72,25.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-37.39,-29.46,26,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-27.41,-20.7,26.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-13.73,-18.01,26.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-5.21,-7.65,26.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-19.56,-6.13,26.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-21.58,-17.92,26.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-15.92,-33.01,26.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-34.8,-19.54,26.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-27.44,-11.57,26.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-15.95,-6.79,26.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-38.39,-14.59,26.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-19.69,-5.65,26.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-16.47,-16.47,27,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-17.95,-7.58,27.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-13.81,-18.09,27.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-12.99,-8.11,27.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-20.46,-2.76,27.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-19.6,-3.73,27.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-39.54,-7.8,27.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-1.28,-15.32,27.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-27.98,-6,27.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-19.96,-7.76,27.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-12.55,-0.34,27.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-5.2,-6.42,27.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-31.36,-14.27,28,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-11.39,-20.55,28.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-24.66,-20.38,28.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-4.27,-18.31,28.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-35.87,-8.4,28.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-41.17,-21.64,28.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-28.34,-23.45,28.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-29.96,-3.72,28.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-25.27,-11.84,28.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-7.63,-4.58,28.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-24.85,-14.48,28.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-20.78,-18.95,28.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-32.21,-10.24,29,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-16.95,-36.48,29.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-21.13,-13.8,29.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-20.33,-22.16,29.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-29.56,-11.25,29.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-20.75,-20.14,29.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-22.28,-25.33,29.5,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-17.6,-9.06,29.58,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-27.82,-13.78,29.67,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-23.16,-10.95,29.75,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-32.9,-28.01,29.83,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623008,-32.24,-10.88,29.92,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623009,-34.84,-18.36,30,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623009,-34.66,-2.93,30.08,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623009,-39.15,-5.58,30.17,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623009,-29.17,-12.69,30.25,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623009,-23.47,-20.42,30.33,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
LS4,22623009,-19.75,-30.12,30.42,,Female,NA,NA,NA,NA,Glutamate,Control,1,,,NA,NA
